Export_country,Import_country,Nominal Value (SUM),Tons (SUM)
Ukraine,Bahrain,17737316.615234375,19835.929
Ukraine,Bangladesh,135567469.8125,296186.632
Ukraine,Barbados,4494.6298828125,3.75
Ukraine,Belarus,212592600.0,247576.5337132392
Ukraine,Belgium,94420655.87207034,147244.70594358444
Ukraine,Belize,9827.449592590332,7.9399999999999995
Ukraine,Benin,1926700.45703125,2844.8149999999996
Ukraine,Bosnia and Herzegovina,30457335.236328125,39691.186
Ukraine,Brazil,113845286.0,197937.21346568482
Ukraine,British Virgin Islands,20039785.0,41378.836
Ukraine,Bulgaria,2622059127.3467417,5216906.890697305
Ukraine,Burkina Faso,17995312.663330078,27010.658979980468
Ukraine,Cameroon,203340619.20672607,395825.162
Ukraine,Canada,100966578.29933548,190800.302
Ukraine,Chile,2651779.75,1270.658
Ukraine,China (mainland),694834503.2979507,1859107.5022025902
Ukraine,Colombia,250041790.42578128,377035.97112597653
Ukraine,Congo,517352.6875,859.95
Ukraine,"Congo, D.R.",2151286.6899261475,3942.2090000000003
Ukraine,Cook Islands,2097.42993164063,1.75
Ukraine,Costa Rica,384236093.5625,699165.461
Ukraine,Croatia,1562495.453285218,2032.6369969323275
Ukraine,Cyprus,37354.6875,51.1800003051758
Ukraine,Czech Republic,170352605.7451691,252319.4901565311
Ukraine,Côte d'Ivoire,55298794.842773445,86434.707
Ukraine,Denmark,41290295.31112057,60457.515475241016
Ukraine,Djibouti,161491.265625,243.306
Ukraine,Dominican Republic,548790377.0625,1045955.0279999999
Ukraine,Ecuador,264677.7265625,145.99599999999998
Ukraine,Egypt,5104317177.5793295,12562818.282760024
Ukraine,Equatorial Guinea,9826.55976486206,6.394
Ukraine,Estonia,1141655.5474853516,679.9300079345704
Ukraine,Ethiopia,389064823.9440918,834917.7067999878
Ukraine,Finland,16291224.483367924,21365.39004832693
Ukraine,France,201949367.6673737,331534.14990464883
Ukraine,Gabon,977224.81640625,2277.665
Ukraine,Gambia,1815663.6484375,3131.055
Ukraine,Georgia,60535960.88413322,91453.22613006769
Ukraine,Germany,893426366.3857425,974267.2649827418
Ukraine,Ghana,68764995.50703049,126599.767
Ukraine,Greece,276275437.47055054,362330.1990972535
Ukraine,Guatemala,49109588.0,88500.848
Ukraine,Guinea,885147.7481689453,1512.5
Ukraine,Haiti,19844616.967773438,31278.299
Ukraine,Honduras,8998916.125,9817.45
Ukraine,Hong Kong SAR,61788.700313568115,103.071
Ukraine,Hungary,1246447438.430546,2751187.2754002665
Ukraine,Iceland,715922.181640625,812.274
Ukraine,India,170419693.91349134,355556.6101355706
Ukraine,Indonesia,865918144.998047,1946063.447
Ukraine,Iran,5369648.907104492,7027.638
Ukraine,Iraq,73386051.94921876,146090.766
Ukraine,Ireland,21328.696261405945,15.392317981442812
Ukraine,Israel,57582634.009277344,111173.594
Ukraine,Italy,11762150950.627203,24361205.38844447
Ukraine,Japan,62553462.81933594,61834.614
Ukraine,Jordan,438561750.69006336,979087.6444999999
Ukraine,Kazakhstan,4983492.3349990845,4331.368907395642
Ukraine,Kenya,146028539.74609375,325869.65
Ukraine,Kyrgyzstan,809.210021972656,0.597
Ukraine,Latvia,288479285.72787476,241405.03141430754
Ukraine,Lebanon,107077468.47167976,217931.83909985312
Ukraine,Liberia,3132378.1498413086,5277.171
Ukraine,Libya,219589817.9552002,461696.7785
Ukraine,Lithuania,1011367.7928466798,1373.1482055487018
Ukraine,Luxembourg,1452901.9296875,1182.363014221192
Ukraine,Macedonia,115096184.63098143,277760.52699987794
Ukraine,Malaysia,112862419.78311165,215959.66700000002
Ukraine,Mali,11262590.077148438,18821.49
Ukraine,Marshall Islands,10888.810067653667,16.01525199233877
Ukraine,Mauritania,1458916.8125,2564.04
Ukraine,Mexico,441759767.27453244,1086507.7216999999
Ukraine,Moldova,55069994.54181052,74137.53853245809
Ukraine,Mongolia,3.83999991416931,0.0024000000953674
Ukraine,Montenegro,31267.795898437515,28.933
Ukraine,Morocco,152485002.9696045,239757.717
Ukraine,Namibia,270.570007324219,0.157
Ukraine,Netherlands,581379005.7449496,676166.709785395
Ukraine,New Zealand,136480.4116134644,167.12199999999999
Ukraine,Niger,3166301.68359375,5505.865
Ukraine,Nigeria,183395901.70214844,423740.39
Ukraine,Norway,18766961.871826172,17910.576
Ukraine,Oman,72855478.66796875,98709.715
Ukraine,Pakistan,19614403.593750007,36761.994999999995
Ukraine,Palau,9250.11010742188,7.223
Ukraine,Panama,15036.819969177255,11.473751342740638
Ukraine,Paraguay,705473.0,798.0250000000001
Ukraine,Peru,250894754.91992188,427716.782
Ukraine,Philippines,67576869.49000168,169471.71326000022
Ukraine,Poland,2575301431.5128126,3726636.0074333264
Ukraine,Portugal,215901039.6025391,328666.33361053467
Ukraine,Qatar,118434943.8495636,259422.025
Ukraine,Romania,505567925.38268673,706616.3997040237
Ukraine,Russia,1694458231.4059572,3030769.4720504894
Ukraine,Saint Kitts and Nevis,144.820007324219,0.111
Ukraine,Saint Vincent and the Grenadines,130.9700012207031,0.101
Ukraine,Saudi Arabia,1288489064.8984377,3125631.554
Ukraine,Senegal,92302281.1768799,140982.93945060272
Ukraine,Serbia,74401671.75427057,78406.01610748067
Ukraine,Sierra Leone,4358.960220336914,3.621256283921789
Ukraine,Singapore,117358.42468261719,135.358
Ukraine,Slovakia,162874356.78162628,210531.50187426805
Ukraine,Slovenia,4573995.1044921875,4305.583989024162
Ukraine,South Africa,15525780.25,30773.911
Ukraine,South Korea,266630045.0,366618.87442842877
Ukraine,Spain,521669080.2432748,841425.1218397653
Ukraine,Sri Lanka,119953991.0,316989.29
Ukraine,Sudan,21743770.375,49801.526
Ukraine,Sweden,1347482.9190268517,1483.3933525083808
Ukraine,Switzerland,31919303.536499027,30450.79408277095
Ukraine,Syria,134002740.4843751,290977.438
Ukraine,Taiwan,141304250.25444034,181392.10536707236
Ukraine,Tajikistan,466893.771484375,773.635
Ukraine,Tanzania,1814388.265625,5063.3330000000005
Ukraine,Thailand,303008048.97717285,636393.6950333396
Ukraine,Togo,1126041.6262207031,1939.246
Ukraine,Tunisia,445904309.9086914,1018363.6972000427
Ukraine,Turkey,9426898160.177467,18996642.344898514
Ukraine,Turkmenistan,327960.7117462158,389.23800000000006
Ukraine,Uganda,1852967.375,4359.709
Ukraine,United Arab Emirates,383212881.0858766,996194.4202622072
Ukraine,United Kingdom,1174203235.2633061,2197787.2473997297
Ukraine,United States,4788903277.0,11655635.659826946
Ukraine,Uruguay,235418.0,107.31
Ukraine,Uzbekistan,82577803.25494032,99415.30645630253
Ukraine,Vanuatu,880.7999954223629,0.694
Ukraine,Vietnam,267029.2602539062,366.5121759439093
Ukraine,Zambia,501.109985351563,0.4
United Arab Emirates,Algeria,7608857.66015625,6718.424999999999
United Arab Emirates,Argentina,375683.02734375,289.769
United Arab Emirates,Australia,1047894.8491210935,1062.042714054247
United Arab Emirates,Austria,843.519897460938,0.621972448429377
United Arab Emirates,Belgium,2499848.3139648438,1940.606999263167
United Arab Emirates,Bolivia,52.0,0.0324538053927912
United Arab Emirates,Botswana,42.445556640625,0.05
United Arab Emirates,Brazil,12576457.0,7358.82
United Arab Emirates,Bulgaria,1118943.875,1125.462005615234
United Arab Emirates,Canada,7465913.2406311035,6365.493024823765
United Arab Emirates,Chile,2658318.4057617188,1607.4769999999999
United Arab Emirates,China (mainland),1075003142.0,2146635.3378854683
United Arab Emirates,Colombia,7574222.0361328125,4380.302004882812
United Arab Emirates,Costa Rica,56345415.1953125,95347.10415234376
United Arab Emirates,Croatia,145439.1982421875,109.5409984588623
United Arab Emirates,Cyprus,1268502.7296600342,1345.662992075087
United Arab Emirates,Côte d'Ivoire,26736.350902557373,19.401
United Arab Emirates,Ecuador,174266.71484375,217.26600000000002
United Arab Emirates,Egypt,12648624.029785156,9279.762825073634
United Arab Emirates,France,3474351.997710703,4232.84948798102
United Arab Emirates,Georgia,1488985.861686707,2889.3887367103753
United Arab Emirates,Germany,325930.6953125,196.90000057220465
United Arab Emirates,Ghana,2884878.363140106,5266.7520227431105
United Arab Emirates,Greece,644416.76953125,366.9979991912841
United Arab Emirates,Hong Kong SAR,323431.7783203125,362.052
United Arab Emirates,India,548818351.5611063,1083183.2031585546
United Arab Emirates,Indonesia,1268862482.0,2556399.7712598885
United Arab Emirates,Iran,2035634122.8323252,2891167.260883373
United Arab Emirates,Israel,20559000.0,30068.88630153225
United Arab Emirates,Italy,30806035.93432617,44225.94355826993
United Arab Emirates,Kazakhstan,13088.5302734375,10.6370000839233
United Arab Emirates,Kenya,71425830.61904144,115791.03569572858
United Arab Emirates,Lithuania,198272.91015625,113.680998802185
United Arab Emirates,Malaysia,91253580.91503906,173665.76623447338
United Arab Emirates,Malta,751.334594726563,0.400000005960464
United Arab Emirates,Mauritius,4648466.083648682,10198.479
United Arab Emirates,Mexico,300466.0,193.388
United Arab Emirates,Morocco,146863505.1376953,393701.8081972656
United Arab Emirates,Netherlands,4773389.0116539,3816.4113075121127
United Arab Emirates,New Zealand,1005.30450439453,0.453
United Arab Emirates,Paraguay,5414575.0,3319.36
United Arab Emirates,Peru,1611559.1616210938,878.685
United Arab Emirates,Philippines,77228526.0,173752.55542745008
United Arab Emirates,Poland,28743.96484375,23.0
United Arab Emirates,Portugal,171821.373046875,105.5229997634887
United Arab Emirates,Qatar,60790296.30847169,69468.5322815519
United Arab Emirates,Romania,150615.12118530273,166.16299748420673
United Arab Emirates,Russia,15127.359985351562,8.96545938507559
United Arab Emirates,Senegal,277944.59033203137,456.0507589420295
United Arab Emirates,Singapore,885748.6331481937,631.3406391450604
United Arab Emirates,Slovakia,289012.8063220978,199.68500181660067
United Arab Emirates,Slovenia,2085601.6338043213,3151.435984160752
United Arab Emirates,South Africa,32135897.20091629,61418.43549334383
United Arab Emirates,South Korea,19632618.0,63290.78697919745
United Arab Emirates,Spain,1527105.8229522703,1174.1084225456982
United Arab Emirates,Sri Lanka,22661638.81399346,49801.36128261323
United Arab Emirates,Sweden,449.608606696129,0.227786314872481
United Arab Emirates,Switzerland,9932.52438354492,13.948150024414062
United Arab Emirates,Taiwan,388926373.69372565,909975.0
United Arab Emirates,Thailand,480797325.7331419,1087186.584
United Arab Emirates,Turkey,137935172.65021595,276232.43652382685
United Arab Emirates,Ukraine,124993.0,100.0
United Arab Emirates,United Kingdom,3432872.206665039,3069.789168709875
United Arab Emirates,United States,111607355.0,104763.24351297948
United Arab Emirates,Uruguay,212418.0,151.745
United Arab Emirates,Venezuela,18060.0,21.859
United Kingdom,Afghanistan,1052693.6628417969,2223.233522721801
United Kingdom,Algeria,8080548.968078618,11434.111472660192
United Kingdom,Angola,816469.4185638437,617.736766943665
United Kingdom,Antigua and Barbuda,35546.380859375,25.727999999999998
United Kingdom,Argentina,265265.2255859375,158.64999999999998
United Kingdom,Australia,4709974.242187501,2411.4958075735726
United Kingdom,Austria,90955631.93949234,90911.22609507001
United Kingdom,Azerbaijan,498397.5439453126,331.3950334395882
United Kingdom,Bahamas,185211.13940429685,136.791
United Kingdom,Bahrain,1406.5,0.85
United Kingdom,Bangladesh,20323165.876586914,34566.948614969326
United Kingdom,Barbados,1329847.2849121098,965.2574295280465
United Kingdom,Belarus,53536.7158203125,25.521
United Kingdom,Belgium,222764355.87617016,323014.1104603687
United Kingdom,Belize,11375.728515625,21.999
United Kingdom,Bermuda,132113.47265625,193.41000000000005
United Kingdom,Bosnia and Herzegovina,34500.22265625,44.699
United Kingdom,Brazil,17909579.90777584,29008.359004140962
United Kingdom,British Virgin Islands,12097.2783203125,18.8
United Kingdom,Bulgaria,11645316.795902729,6799.978619514985
United Kingdom,Cameroon,36142.75024414063,18.504
United Kingdom,Canada,123443701.42832948,76062.87178931572
United Kingdom,Cayman Islands,9839.0595703125,4.5
United Kingdom,Chile,8149910.442382814,6547.4154389681
United Kingdom,China (mainland),122852477.79565436,67004.35712638003
United Kingdom,Colombia,3879357.1535644582,8746.892764685042
United Kingdom,Congo,13351.05493164063,11.52
United Kingdom,"Congo, D.R.",4835.91943359375,5.736
United Kingdom,Croatia,4607698.427902223,2408.96792245789
United Kingdom,Cuba,299373.84375,300.0
United Kingdom,Cyprus,179149.1678514481,151.7243501172712
United Kingdom,Czech Republic,98734156.45149818,64240.89560988501
United Kingdom,Côte d'Ivoire,101714.49621582034,73.27825646573285
United Kingdom,Denmark,55705480.037194856,54553.64530472537
United Kingdom,East Timor,108407.3671875,49.625
United Kingdom,Ecuador,857682.2291259766,933.767
United Kingdom,Egypt,41930333.44677736,49560.109308345025
United Kingdom,El Salvador,18181.7724609375,10.113
United Kingdom,Equatorial Guinea,24230.6015625,18.425
United Kingdom,Estonia,3676279.078797341,3202.9796942180947
United Kingdom,Falkland Islands,201830.93530273435,118.66652814135041
United Kingdom,Faroe Islands,7107.58679199219,3.988
United Kingdom,Finland,30952920.31504927,18879.084636621697
United Kingdom,France,2383458742.263182,3651811.3111614683
United Kingdom,Gabon,50773.26171875,24.505
United Kingdom,Georgia,190355.213623047,115.416
United Kingdom,Germany,1437757619.8892047,1140307.7627886583
United Kingdom,Ghana,1217632.603515625,1208.850660356593
United Kingdom,Gibraltar,51865.87298583985,31.771
United Kingdom,Greece,51223060.10532679,57690.928423555924
United Kingdom,Greenland,26879.7958984375,24.0
United Kingdom,Grenada,827737.4324951172,608.2718663254593
United Kingdom,Guatemala,72179.53125,98.45
United Kingdom,Guinea,6066456.73046875,7613.268153035399
United Kingdom,Guyana,26889.305786132812,19.766
United Kingdom,Hong Kong SAR,42176662.07556153,26162.067492755774
United Kingdom,Hungary,11735854.816600919,8270.781940197661
United Kingdom,Iceland,722468.8187866213,604.8743449198863
United Kingdom,India,103970163.87677,57314.29166127697
United Kingdom,Indonesia,542820.0216064464,300.68274182517
United Kingdom,Iran,370842.92578125,215.0545426104643
United Kingdom,Iraq,147406.078125,91.689
United Kingdom,Ireland,555284993.0367333,485865.89654813474
United Kingdom,Israel,2180209.054199219,1206.5691109290944
United Kingdom,Italy,602579847.1090751,569422.0348385327
United Kingdom,Jamaica,56424.671875,25.249
United Kingdom,Japan,8451973.466308594,4311.1864081005415
United Kingdom,Jordan,1569215.0889892578,2019.2936035334296
United Kingdom,Kazakhstan,5804.7978515625,2.947
United Kingdom,Kenya,118183.76718139648,77.831
United Kingdom,Kuwait,6744655.860107423,3479.7781295749805
United Kingdom,Latvia,3356131.8715512767,2158.249479369351
United Kingdom,Lebanon,46326.78942871094,69.614
United Kingdom,Libya,363113.3630371095,248.1106695330639
United Kingdom,Lithuania,4444046.798479557,2752.950186749153
United Kingdom,Luxembourg,463446.5655813217,530.3182237262987
United Kingdom,Macedonia,196944.26171875,91.84
United Kingdom,Madagascar,37341.53125,16.012999999999998
United Kingdom,Malaysia,27201237.843872078,14092.305635968863
United Kingdom,Mali,663559.03125,411.085
United Kingdom,Malta,1469968.7919960034,1037.843660593788
United Kingdom,Mauritania,6953.08935546875,3.573
United Kingdom,Mexico,79056498.25292972,74708.88104318651
United Kingdom,Moldova,13743.700317382809,43.796
United Kingdom,Montenegro,37147.3544921875,41.897999999999996
United Kingdom,Morocco,86537494.54626466,192072.1548608414
United Kingdom,Namibia,777.659973144531,1.2
United Kingdom,Netherlands,1114666475.6114008,1388399.4361496202
United Kingdom,New Zealand,766558.1164550788,466.35351327404703
United Kingdom,Nigeria,4526819.143493656,3681.373190327889
United Kingdom,Norway,45968125.5991211,31378.775132919593
United Kingdom,Oman,353152.70715332037,191.79886017063075
United Kingdom,Pakistan,74044147.41156009,91911.9349313536
United Kingdom,Panama,7339.22119140625,3.448
United Kingdom,Peru,5867460.602661133,6587.134533083302
United Kingdom,Poland,160712279.63072538,155094.23110561815
United Kingdom,Portugal,318978348.28043914,247682.83921866165
United Kingdom,Qatar,5033619.077148438,5398.038187872144
United Kingdom,Romania,8696855.400155067,4351.9225665099575
United Kingdom,Russia,6446192.2564697275,3762.0205407025564
United Kingdom,Rwanda,1240.36767578125,0.625
United Kingdom,Saint Helena,1296.64318847656,0.63
United Kingdom,Saint Kitts and Nevis,4951.1201171875,3.96
United Kingdom,Saint Lucia,1081639.4799804688,829.35
United Kingdom,Saint Vincent and the Grenadines,1456.037109375,0.772
United Kingdom,San Marino,89971.2360839844,73.775
United Kingdom,Saudi Arabia,57723677.19601443,51719.81715242612
United Kingdom,Senegal,110002.484375,199.863
United Kingdom,Serbia,79819.93847656254,66.62306437452567
United Kingdom,Sierra Leone,2664123.178833008,1675.9219611463807
United Kingdom,Singapore,411590.6480712894,188.8668646283112
United Kingdom,Slovakia,18462528.57923793,10289.293552845575
United Kingdom,Slovenia,5583109.6324300775,2844.6753725374733
United Kingdom,South Africa,55081614.41479492,42768.17890396783
United Kingdom,South Korea,72064994.73577884,49533.880874670635
United Kingdom,Spain,1082267444.479452,995894.4883657483
United Kingdom,Sri Lanka,5161916.859130861,4820.6219724520015
United Kingdom,Suriname,8939.494140625,8.74
United Kingdom,Sweden,1647547406.2339306,859012.1056938702
United Kingdom,Switzerland,2154785.5858154297,1052.7144426619004
United Kingdom,Taiwan,19364021.454345696,9654.649387722402
United Kingdom,Tanzania,156096.55249023438,115.34586228804868
United Kingdom,Thailand,1661404206.276246,3264134.534996715
United Kingdom,Trinidad and Tobago,117832.40979003909,72.543
United Kingdom,Tunisia,4280019.6545410175,7846.324111082685
United Kingdom,Turkey,1701430753.2393496,3641646.495753849
United Kingdom,Ukraine,348021.6596679688,236.326
United Kingdom,United Arab Emirates,22429435.26765275,12083.517569266278
United Kingdom,United States,968412087.0,1007502.1799872789
United Kingdom,Venezuela,1595224.197265625,1348.8835735486912
United Kingdom,Vietnam,4123035.5415039062,3729.369309822591
United Kingdom,Yemen,226183.125,137.28
United Kingdom,Zambia,1865.95788574219,1.031
United Kingdom,Zimbabwe,22465.541015625,25.0
United States,Afghanistan,79559.0,62.563759433602
United States,Algeria,41484762.0,119354.521
United States,Angola,2028110.0,1231.757
United States,Anguilla,92363.0,65.92
United States,Antigua and Barbuda,273145.0,275.303
United States,Argentina,9679685.0,6558.803172748509
United States,Aruba,317875.0,314.946
United States,Australia,10590148.0,7684.054237604889
United States,Austria,409796543.0,1028152.532
