Export_country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Kyrgyzstan,1.4424381993286006e-05,3.2264680555431143e-05,1.8551278367027094e-05,1.531740198010064e-05,3.5807777623097003e-06,6.25665817088952e-06,2.3567103666589903e-05,6.547118820265709e-06,9.244930289526006e-06,,5.113230881668864e-07,,7.664953122477583e-07,,2.042111973956425e-06,,,,,,,,,6.302682392586673e-08,,,1.0613221047908252e-05,,,,,,,,,,1.634866563555561e-06,2.369811804214063e-05,1.6565848230794392e-05,5.91990713435515e-06,9.16581862259545e-07,1.0481140543991932e-06,2.7692457056528246e-06,
Laos,,6.479811740901944e-07,,,,,,,1.0838008665540208e-07,2.355373238670853e-07,,,,,,,4.7272120106404557e-08,5.1825147132703745e-08,,,,,,4.0810714566667267e-07,2.3826733576517226e-07,2.6988734347232186e-07,1.576941552167023e-06,1.5325718504194432e-07,2.595675993573762e-07,6.536588490095105e-09,1.3804271773948408e-07,8.927470968811801e-08,1.2267577332244234e-07,3.012488259713213e-08,4.146495702268246e-08,9.219533485858517e-08,1.1872051873853031e-07,1.4725735090226638e-07,1.9158905114885035e-07,7.66235524525695e-08,,,,
Latvia,0.0005185266681508521,0.0005855490210342906,0.0008002437157491774,0.0009492320279146153,0.0009343624531236917,0.0007565992656815892,0.0006812663691361577,0.00044688784851490426,0.0005497233344450878,0.0006952226527646181,0.000633577416549061,0.0008082591109601051,0.0008943957267675155,0.001433058915979617,0.0008121465613327971,0.000634964808595593,0.0008655512331823047,0.000884002701988197,0.0009880623894847603,0.0005933593488358076,0.0009895533779219832,0.0005313861558295927,0.0007787719751218386,0.0004826964323153633,0.0008386870072686185,0.0006386335459565312,0.00044123803818970405,0.0006261273369952123,0.0008499673337213392,0.0008075275338338723,0.0008162434480514623,0.0008747610813107017,0.0006753504742959583,0.0009056366906481038,0.001019300262807793,0.0013961971061967476,0.0008845305674619406,0.00017612246717801648,0.00039455952673238715,0.00039727991547032786,0.00045850072731943274,0.0005013510828056513,0.0005062470427421984,2.5551647086746738e-05
Lebanon,1.496101994488678e-07,1.9357773794821747e-06,6.214209742864471e-06,0.00036221493444784487,,1.343416275611105e-07,9.325911182558085e-05,1.537739202197111e-08,3.2252556288169345e-08,,,1.898371605076657e-06,1.862123491636732e-06,8.371205092566481e-07,2.929807776788015e-06,8.895148516775355e-07,2.9101221328158325e-09,1.235445766325133e-05,1.1254914742622167e-05,1.86122566297343e-06,6.977080729508664e-06,2.6038992093735794e-06,8.968286535929723e-07,2.1187277357568664e-06,,8.941631777873163e-07,1.6470696752039605e-06,1.1024923876337054e-06,2.7778389599463305e-06,2.104610198027096e-06,2.0328011771699108e-06,3.141763384603869e-06,1.4211831940077085e-07,1.3347679453474595e-06,4.372735013569951e-05,7.849397948353947e-07,4.528745265518409e-06,1.0381405042349048e-05,1.3589504796852556e-05,6.566694229866153e-05,3.083151314868293e-06,1.2087958280288822e-06,2.128445479162582e-05,0.00017293459053291003
Lesotho,9.850759506186014e-08,4.3578862377343176e-07,8.515228714001951e-08,5.265225433086548e-07,1.4170105179478984e-07,1.408332289591512e-07,1.2724888818168107e-07,3.0980381464968396e-07,1.560604075838896e-07,2.2404621147262548e-07,7.59849211119541e-08,4.802321531615676e-09,2.1726537703420626e-07,1.3263956260064443e-07,1.8874558025869358e-07,4.572976919413032e-07,3.5958937878085434e-07,5.230127528997404e-07,3.159838064856493e-07,1.858164315820462e-07,7.61397582183184e-08,1.2132980279438057e-07,1.0972573044126306e-07,1.525300069272676e-07,5.241731854159535e-08,1.5316688625456442e-07,4.358401074536848e-07,1.3883695021972209e-07,1.629415807484081e-07,4.004480673679497e-08,8.507880137371911e-07,3.5934112153738065e-07,2.515630267122258e-07,,,,,,,9.999164156532526e-09,,,,
Liberia,4.022646605513405e-09,,,,,2.5097388176233575e-05,,,,,,,,,,,,,,,,,,,,,,,,1.2957291402660374e-06,1.5328721377159783e-09,,,2.187072234358779e-06,,,,,,,,,1.8978315645066247e-08,
Libya,0.0006054765015055247,0.001645617442239521,0.00031912682801988376,0.0005540185166903468,0.0007842883655310474,0.0012745813344959037,0.0004637543050479194,0.00037998812040731215,0.00031511377864048255,0.0011197820846080855,0.0003428025228245828,4.2456259678047804e-05,7.964354408675705e-05,0.0003693447000897019,0.00025133676325901427,0.00026688198059240947,0.0005638177477994524,0.0002746822853220135,0.0005394512781545642,0.00013502788729851303,0.0005019310491427674,0.0006418381315438251,0.0005728109882353724,0.0004726040840382295,0.000995805719541967,0.0003245506497259988,0.0005772533758398994,0.0006504129140723419,0.0009242011295962149,0.0012409604966375455,0.0014485525466305053,0.000999571589051626,0.0015063343628504858,0.001068992495056144,0.00044848754551719345,0.0008415496182754314,0.0015867496536781712,0.001662247967499665,0.0008824995124419834,0.0016497689406992035,0.0017564836337980191,0.0016655911671877612,0.0015364621896649334,
Liechtenstein,7.663510557791273e-06,9.409193824871354e-07,4.387776535626068e-07,6.701772152437617e-07,4.053510313599408e-07,1.0578958358683717e-06,2.493261256942051e-07,5.879046247662947e-07,7.980743389691756e-07,2.6179336779143077e-06,1.5450839216749553e-06,6.897717505691185e-07,1.2176255226529216e-06,8.834817311065004e-07,,9.569964712026009e-07,4.2182671821837686e-07,2.31170739817673e-06,6.709664906875467e-07,6.762850237912626e-07,5.871402827004569e-07,1.6543835344675314e-07,1.5222633737353127e-06,7.762467362401132e-07,2.8204228119647608e-06,7.18458610571094e-07,9.9896936730371e-07,1.7483602590094623e-07,8.432842477593039e-07,1.3557149352834755e-06,4.087659086834801e-07,1.5684252429666958e-06,2.199691149194349e-06,3.6219734397886657e-06,1.5060806659205124e-05,2.0146204958336016e-06,1.595660193331322e-06,2.1808257872362388e-06,9.25637330996647e-07,7.274144923847337e-07,7.505817546689257e-07,,1.6104715264220534e-06,
Lithuania,7.30580106268409e-05,0.0007514801890302063,7.557692178515599e-05,5.921627818008439e-05,5.728418961409262e-05,0.0006757044783943696,6.99299774748138e-05,0.00012078795669972998,0.00016665131274907507,8.171313297692137e-05,0.0002333356752528157,0.00011837187150315882,0.0001507710394994717,0.00010041987180147909,9.315770533612867e-05,0.0001402327312191151,8.301070186539487e-05,0.00010929892958633768,9.445167004098986e-05,0.0001459894851939154,8.278064726080015e-05,0.00012160945605832323,8.285261209705024e-05,5.259516473006994e-05,5.576444821201292e-05,4.2162247766727674e-05,4.802960889575956e-05,4.449905358971817e-05,4.236739030903006e-05,4.827611248097274e-05,7.968161633549258e-05,6.66417834719814e-05,4.355932402194225e-05,6.796753250246249e-05,4.836617883242756e-05,0.00014922631788960637,9.73319115887774e-05,6.985449801808655e-05,4.354546823720946e-05,4.8661881433502976e-05,7.191798077300229e-05,2.493550337172719e-05,2.4056334002226926e-05,
Luxembourg,0.0021144395274166937,0.00287201881458141,0.0023129394655442125,0.002004668773406525,0.0028815204245774637,0.002522884754422395,0.002369889624692216,0.0024717319015024625,0.0033086319665889315,0.003291954472273486,0.002686457077527036,0.002885679213240278,0.002501589872444373,0.0024655282453090676,0.0018993809155589477,0.002046092935190916,0.0019596389507290754,0.0020739843049116424,0.0017180600200802393,0.0020302531030881284,0.002377310085092545,0.0023256078155519423,0.0024962880814565053,0.002450299258951035,0.0028821128263806146,0.0028370341493472576,0.00204032725262546,0.0020535853677025157,0.0020493520677719833,0.001596045803112313,0.00208835011459687,0.001650186639657018,0.0019455680274522832,0.001504563803855265,0.0011790346414042735,0.001596693895105363,0.0018781174440683464,0.0020257801200027742,0.0019203584162434605,0.001809200283443741,0.0019407212526476561,0.0014878186501460537,0.0013555040704394913,
Macao,,,,,,,,1.2561285168857333e-06,,,,,,,,,,,,,,,,,8.69280309996434e-09,,,,,,,,,,,,,,7.043271096980679e-07,,,,,
Macedonia,0.000710937094173566,0.0007337403187347238,0.0006980436199663946,0.001425826861779396,0.0011285764281065102,0.0008323653766484842,0.0006786412583071003,0.0007872980197191074,0.0006932650386677531,0.000709897409581103,0.000591739685077758,0.0003198845702180876,0.00031966410063891175,0.0004869133380355604,0.0005264780632424924,0.000326035059994478,0.00013608412717649134,0.00011499291097266412,0.00010468599167553724,0.00013152176520457167,0.0001480456476722228,0.00011565596999478252,0.00012898624113223355,0.00015660065034827427,0.00017091414957234668,0.00012846352679454724,9.719548448192345e-05,8.658442395971594e-05,0.00012420721356931608,6.916646999436123e-05,0.00012324903976063356,0.00012916831713306496,0.0001573472033117023,0.00016410236785004384,0.00023369869911201672,0.00026702096046497614,0.00016869687393935136,0.00023849356170998592,0.00015444067130449817,0.00015139593548953037,0.00011223518149080508,0.00010896320752321605,9.513411918177144e-05,
Malawi,,,,,,,,,,,,,,,,1.58572815796219e-07,,,,,,,,,,,,,,,,,,,,,9.236472064205607e-07,8.762080561922993e-07,,,,3.17092887660192e-09,,
Malaysia,0.00526038715188145,0.0050448440158486155,0.0043183513080599254,0.0035338823829328073,0.004944424689161114,0.005864510977545662,0.004324715038292406,0.0036070605358264254,0.003064499848251948,0.0046705332531597485,0.004500267283254677,0.004297334290032031,0.004462384893183175,0.004428583381580145,0.005610003693408686,0.00641381064570956,0.00808399176129792,0.008799828734881558,0.010573094111937178,0.010925540732386304,0.012525516745958245,0.011445326954615342,0.013558836298924504,0.01779999712422472,0.021320759981397663,0.023901844889126576,0.01878175521602747,0.02388425550406725,0.01946897848681807,0.019007305058281136,0.018850147740064722,0.014928237576507712,0.015349362952666146,0.013058438831563065,0.013583507130699588,0.016227543234533844,0.014022940480463781,0.016711064999561466,0.018171271876417632,0.017764743298369162,0.017073721800489258,0.014849106702358398,0.01974942661579652,0.015522369659377542
Mali,5.048272972657538e-08,9.41912262947793e-08,,,,2.7257487744849303e-06,,,,,,,,,,,,,,,,,,,,,,,1.9022835371099653e-06,,,,,,,2.1798287093008705e-06,,,,,,5.420099749269905e-06,1.0665686652517833e-06,
Malta,3.6718847708030427e-06,6.791665209965116e-08,,6.779255000133186e-06,3.1051070929774862e-06,5.8708373427440684e-05,2.944966347611639e-07,5.473566521534571e-05,5.36538881251645e-06,4.543856998932174e-07,8.308014002386103e-08,8.53565988280942e-06,5.910561366373163e-06,7.336166426282083e-05,4.0692746306663315e-05,2.599260626227987e-05,2.331574709392346e-06,1.8753867289894153e-05,1.612785922692932e-05,2.494674218797428e-05,6.328149433912178e-05,3.6535653936594296e-05,2.1781801279977872e-05,3.491309921497064e-05,3.30810136444421e-05,1.2740105564567965e-05,1.5408995452755113e-06,6.091876482222239e-05,6.600395963086008e-06,1.1561286115363437e-05,2.0655054642164066e-06,3.834449819888662e-06,4.80351183807812e-06,1.0346343494579286e-05,5.657207740082972e-07,6.859859846766672e-06,4.6835248093575206e-06,1.1880106082764521e-06,2.983715543909686e-06,2.1394436506914326e-05,9.680593233538111e-06,3.212342567267701e-05,6.07910096324432e-07,
Mauritania,1.411264066943813e-06,,3.5924271037090257e-06,1.3707129556868656e-05,,,,,4.725817580109291e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.136163161859396e-09,,
Mauritius,8.122457536114014e-08,,2.917372202385267e-07,5.5064207620771706e-08,1.1749856514652031e-06,3.1527133358780366e-07,,,,1.7112810529144723e-06,6.672782803265608e-07,1.004647567921366e-07,4.723062458133677e-07,2.2926026189884444e-07,4.7152312602116083e-07,6.360588688285298e-08,9.917952312520623e-07,5.468128226271478e-08,3.7983144116331083e-07,1.4118980203428835e-05,1.4368585069484052e-07,2.541435404109975e-06,5.039256556060827e-07,,4.289330983469552e-07,5.136899024589669e-09,8.197492133510767e-08,6.394304511343629e-08,2.4405915088806705e-07,,4.548014296352379e-06,1.6898031662818436e-07,8.548620075182325e-07,1.1581456614029e-07,,,1.6148053752549e-06,5.608812721966117e-09,,3.032321619129165e-08,3.4726570740729128e-06,3.097951470332e-06,,
Mexico,0.008844347135327583,0.010974020554677107,0.009710271530304475,0.007820313889254736,0.009100505325280934,0.010858796981378663,0.009116779212987213,0.009093680269597799,0.007160738585199862,0.006433929111085003,0.007711314436247348,0.00514410252118596,0.006062946739410596,0.005304686457546806,0.008403851339814115,0.007092695684951685,0.006729568899460041,0.007308675106593379,0.00661330324219309,0.0056525436523900555,0.008089743091132622,0.009256665898780058,0.011490253884114869,0.011203572881359902,0.010839346864236425,0.007761524115653083,0.011428884472357676,0.012186920932817721,0.009341440910817313,0.011560412794216962,0.010980318163873888,0.012366826033087832,0.010419806580010516,0.015536201836124227,0.011954999258027031,0.01405934464558613,0.014641286037212712,0.017413702139608165,0.016434881431198853,0.013379508282749732,0.016338487546668244,0.01302538220021687,0.012522573616192313,6.929471132080207e-05
Moldova,7.400816035524854e-08,8.086367734837178e-09,1.8710776895077014e-09,4.34278727358825e-08,7.956399783387393e-08,,,,5.460076942664858e-07,3.4446735135717737e-06,1.0004729931569825e-06,6.729677065085561e-07,3.429033656499243e-06,2.6363876001297127e-06,3.402230855726925e-06,2.7347779513375077e-09,9.562159113719926e-07,2.7666919164776985e-07,2.0055374242674926e-07,3.2716861361548583e-07,6.611726000704253e-07,1.2980005014409142e-08,3.2553455696853616e-07,1.1403984878416285e-07,5.847034888303928e-07,5.705937624262706e-07,1.3939768212177252e-06,4.6147422596904703e-07,2.193166897948463e-08,3.996599106073161e-07,5.743603353697258e-09,1.6678972857037024e-06,2.2855198532733656e-07,1.2761749970287803e-08,4.44185828030757e-10,1.814421108915528e-07,,4.919666145112104e-07,3.645759487551794e-07,2.204036033840484e-06,,1.0576359770741702e-06,6.838630081970761e-07,
Monaco,,,,,,,,,,,,,,,,,,5.329104190228303e-07,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,6.448244358724219e-07,,,,,7.58027979038549e-09,,8.155325530384473e-09,,1.838787574509604e-08,,2.0983500108381347e-08,1.1155877152494977e-08,1.0323898352472e-08,,,,,,,,1.539221697333142e-09,,,,6.241311831916709e-07,,,6.167046560447325e-09,5.233221563905297e-06,,,,4.027440733282421e-06,1.0766425132707153e-06,,6.624694476036364e-06,2.903994942697625e-06,,,,,,
Montenegro,1.6628933174960117e-05,4.2930955680054845e-05,1.3891460178060137e-05,9.117226443825028e-06,9.758745841920968e-06,1.378501612612542e-06,8.770464152689283e-06,5.607542504804442e-06,1.4096690339598122e-05,1.0171604279410452e-05,1.2488799720751277e-05,1.4199830166674059e-05,1.1918930922566769e-05,4.124644344077096e-05,2.9942465326470543e-07,1.9148327523509033e-08,3.090067390975561e-06,9.381777967628116e-07,,6.796942271488114e-06,,1.2242437121646726e-09,,2.2101302513893093e-07,4.129028157532989e-06,5.947524389124018e-06,1.7583267008279966e-06,1.3571951964947768e-06,3.846097530263001e-07,9.819264206428616e-07,1.6560128682625982e-07,2.481644885365452e-07,,3.362903874945363e-07,,,1.250200955072071e-08,1.7913914582720774e-06,6.533946954590481e-07,8.34116715455639e-07,4.021198552445736e-07,6.297388978426318e-07,1.0311879107429783e-06,
Morocco,0.0002896468523004705,7.398757024187204e-05,5.226824190657769e-05,7.45085199475887e-05,5.0162610072609725e-05,1.627849405580492e-05,2.104645185166686e-05,1.749292977705016e-05,2.7919238496263308e-05,1.765201209313293e-05,8.565180868045081e-06,6.175296643625287e-05,2.5374399680550654e-05,1.5250402686161325e-05,6.17184329841491e-05,0.0001772574550330816,0.00013022879815549536,0.00011736679901762142,0.00012046850906587653,0.00019926612940546968,0.00013564195105251006,0.00015906452023244539,8.957763327359189e-05,0.00013810120567509903,0.00011755087440587336,0.00012409851175860652,0.00010011300806889482,0.00017434688946706535,0.00010549698027558376,0.00016491273333494084,0.00027242638707330373,0.00016774066685970598,0.000134287671745461,0.00014607441767857296,0.00017156071705233506,9.802004046449036e-05,0.00020374083408376473,9.055738201586035e-05,7.581472479121958e-05,8.745884251413707e-05,5.5563615611034056e-05,9.784732738001668e-05,0.00011913271356193863,
Mozambique,,,4.1831062595178994e-07,2.4869643635565808e-09,7.8396237962481e-07,,,1.1339455040341476e-05,1.2565518634517063e-05,7.887958392721095e-06,8.08577026788663e-08,,,,,3.1003921450069516e-08,,,,1.0266367490623423e-06,7.310268094303191e-06,,1.1935365340095671e-07,,,,,,,2.1749320638024735e-05,5.801471325651259e-07,1.0294795868543972e-05,,,1.1879515333996756e-05,8.716155493175001e-06,3.517864468453543e-06,1.0967248066867694e-06,,,,2.2216842567341842e-07,,
Myanmar,,8.481343986403204e-10,5.231526021765645e-06,,9.070180664064663e-08,,,1.1150956996359895e-06,,,,,,,,,,3.6830572377858094e-05,2.8674338257954788e-06,9.450338676421775e-05,0.00012161790364217912,5.1835536112130256e-05,0.00030129447688447697,0.0002231460440977329,0.0001118480448262195,0.0002537170086682362,5.44503610366883e-05,,,0.0001459290656777007,4.1886891663492565e-05,4.4817487867624806e-05,7.467953462362687e-06,7.473389349461834e-05,0.0002446133356715213,0.00039410629919894917,8.076467072793155e-06,0.00019742840942363205,3.259400600416457e-06,1.3029044828895458e-05,1.5357312503306363e-05,4.7389789348466456e-05,5.021458047929061e-05,5.0355350085744995e-05
Namibia,3.831377202741129e-06,7.5003307103564685e-06,,1.054866613411075e-07,3.5961552567424735e-08,,,,,2.6334890429665896e-05,7.76088297618463e-08,8.008567249244829e-08,5.390112432980643e-06,9.08227098105492e-07,5.943214711627858e-07,,6.946193533309442e-07,8.518814338607748e-08,1.9559055707050615e-07,2.1586011879410227e-09,1.2195857529512753e-06,3.6161170629069667e-06,,,6.317139453062244e-07,2.4652527458905454e-08,3.881840504642246e-09,,,,,5.7994546774111414e-09,,2.4289291883324577e-08,2.8749895231028254e-09,,1.2744294705190412e-09,,,1.0437452648482565e-07,5.829484967964503e-07,9.745419457400952e-07,,
Nepal,0.00021306531972610366,0.0001936296705343736,0.0003177775710973352,0.0005380091222544319,0.00022354460827461834,0.00020512633700465007,0.00024126226851573534,0.00022996243335827367,0.00023607196839449363,5.889758673790112e-05,3.839895183800863e-05,7.442252156206525e-05,3.599123727887944e-05,5.134138804952793e-05,4.01531501334309e-05,0.00012020685064414679,0.00015918282188462658,4.6585652776449386e-05,7.084060866636711e-05,0.00030558193929957717,9.042964715545982e-05,0.00011293756946123601,0.00017442291531832534,0.00021724147166565794,0.00013822442475204134,4.056238900683347e-05,5.2906345642558e-05,9.957129766270685e-05,6.377987932707101e-05,6.823236847377577e-06,4.6442111325101075e-05,8.097045359917868e-05,2.490227988314967e-05,7.281151844936763e-06,9.23789141883007e-06,3.8373183416734505e-06,7.842520953616482e-06,5.5188081130665e-05,0.00011548652009016326,0.00015827707765518455,0.00012997053319351422,7.638213963165094e-05,7.456121219516573e-05,
Netherlands,0.025311375987553755,0.025259270469221252,0.026653278703584596,0.02824441357343981,0.027389110900860655,0.02485381747576549,0.025698413260423204,0.026006147993099207,0.026111889166221338,0.024870525107181102,0.02487754533775206,0.026073344804336797,0.0284382600280193,0.0257694059177932,0.02530794955048395,0.02515405184679471,0.026079349802222797,0.025577200100459767,0.02670017742579237,0.02434859538235438,0.022734816431319464,0.02283837878611342,0.02390134105408845,0.025254431065197827,0.023492038191823807,0.022795167104740527,0.02285498268992912,0.02336153739379231,0.02401520419382976,0.023229589406131963,0.021632706015348165,0.02277711964424651,0.022028076408939785,0.018505473895263826,0.01959453540497266,0.02265949378686825,0.025932465246202463,0.02515493778150111,0.024648492031535473,0.028634263797405683,0.028945150223141845,0.02482425838155691,0.022989252394497336,0.000604345756744481
Netherlands Antilles,,,,1.7444548119988895e-06,,,,1.535825520568174e-06,,,1.3021608091337328e-06,,6.592502227846795e-07,,2.998682007208704e-10,,,9.456227455119225e-07,,3.0844765494169713e-06,,5.8194482890613615e-06,,,,8.977249044259103e-06,,5.67142639663757e-06,,,,,,,,,,,1.2166031572526727e-06,,,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,1.4805281549606088e-10,,,,,,,,,,,,,,,,,,,,
New Zealand,0.0004994793957106161,0.0006830756633161212,0.0007416680147054138,0.0005566764325075556,0.00069467246178918,0.0005271986819311088,0.0003758891049536477,0.0005446173610622302,0.00059227279627324,0.0005168547951223826,0.0005657490431386569,0.00041332581032235726,0.00038698799632372034,0.000128743887965435,0.00011756462148255088,0.00013583722866388091,0.0001396836239077711,0.00015446591882781825,7.984747681292253e-05,3.9269745109164526e-05,0.00010167906307111243,0.00014063244499318796,0.00012310340342934424,5.235380390718837e-05,2.6528641732515513e-05,4.3162834521619646e-05,1.6230347226401967e-05,6.54889179783999e-05,8.151875259705855e-05,0.0001378623354347358,0.00014050160569139931,0.00015223698267236556,0.00013289370031847143,1.7212356791283872e-05,4.6461769878485806e-05,0.00011553532388590902,0.00022820185567354272,8.263772226044605e-05,0.00013828551366058863,0.00017871340599702901,5.8991241147616224e-05,0.0001672553959100707,0.00023147580201023508,0.0003250469282984855
Nicaragua,2.862117228901987e-07,,7.692921442928206e-08,,4.0104147589647895e-08,,1.0881121838210911e-07,1.5881722101518277e-07,3.5605244408701173e-06,7.807950326554656e-06,1.059973408046153e-08,,,5.989647077827805e-08,1.248348320361568e-06,2.977233236348061e-06,1.5567826931237027e-06,1.0636043621522092e-08,,9.250717700446581e-07,3.6879268326991195e-08,2.5103306591051423e-08,9.539684538490254e-08,7.069495012162908e-08,1.9852514514913639e-07,1.1237589409850888e-08,1.3279193697446571e-08,,,,,5.7219931971926054e-09,,1.4320705526301832e-07,7.886568965318312e-07,9.324483926693803e-07,1.2343639270781526e-07,,,4.265069369091213e-06,9.255372451343035e-06,,,
Niger,,,,,,1.0109730692155006e-07,2.4243096403572845e-06,,,,8.362858159123442e-07,,,,,,,,,,4.314307141778705e-06,5.439239977712185e-07,2.0528737809023624e-06,1.6731228730140465e-06,,,,,8.460343263687408e-05,,,,,,,,,,,,,,,
Nigeria,3.960480629500895e-06,2.0586452129590344e-05,5.906995028110819e-05,2.4273471031758007e-06,,2.485008862749476e-05,1.856809280960388e-05,,7.955421832954631e-05,7.2656212862469955e-06,1.4991823805159483e-06,2.149416281980896e-08,3.1329423274344597e-06,,,,,,1.2567999529400065e-06,0.00022812703716696767,2.3476138081599726e-05,6.42006648289423e-05,2.0284968424227055e-05,5.145116246688752e-06,,,2.1562214961600857e-06,,,,,,,2.696481433945692e-09,,,2.4221570913189516e-07,,,2.488953371611522e-09,1.4229566048682807e-09,1.2343359810305768e-08,,
Norway,0.009284568094863334,0.00994063799996502,0.009096808680578675,0.009918711577055076,0.00938258633708571,0.009821699318130457,0.008865300036221841,0.009212215146917295,0.008211874980609275,0.009242425081649018,0.008238257881408471,0.009451186143700909,0.009025586440417652,0.009148843363298166,0.008391724547160723,0.007412770300116361,0.010022619546938618,0.009105017896152014,0.009684872861593022,0.010183213932699234,0.008677566439462887,0.008711473067678211,0.00912328845525768,0.009612399636168866,0.009002516723857844,0.008948330093402292,0.008299919686858328,0.008014278196976584,0.0078474340438131,0.00853689749579054,0.00924084280303479,0.008690219256118398,0.008155416705000123,0.006114854143828395,0.0063395578828229675,0.005787837589470422,0.005928445855421421,0.006896209166167076,0.008290953138082504,0.008787810608639698,0.009594577367560506,0.006504377032524869,0.008199850080475656,0.021217806663614176
Oman,0.0023550478303622775,0.0015440457777070996,0.0019283586421076524,0.0023945487588759775,0.0009011355706588547,0.0008600155044985139,0.0008421611222820176,0.000187336983298294,0.0019205423243419347,0.0010530866664458845,0.0004788724400607958,0.0013560500604464622,0.0011715101864269674,0.0014523693374738453,0.0007422415262305238,0.001305770779572861,0.002116931486405081,0.0010584434945882023,0.0016237087780964503,0.002494252111933268,0.001899238641733083,0.0021751921968969075,0.0033984847325638904,0.0031626425780691574,0.004974713152649639,0.005356491073036955,0.008963678387072195,0.0130465017709466,0.010856502904319932,0.003958588837002545,0.011922291187331244,0.01507797738951304,0.014883987088594635,0.015363250187291703,0.011680833015841555,0.014498565971906954,0.02021659971734445,0.021283626845711744,0.01253387751766345,0.02293710187525516,0.025271128459986685,0.022253695954668525,0.012900771191978898,0.023708353333611373
"Other Africa, nes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2722490582800054e-07,1.6434244556389096e-07,8.987332224002767e-08,5.451590492563795e-10,,,,,,,,
"Other Europe, nes.",1.1173283054555871e-05,1.0609158805627016e-05,2.9532527825712735e-06,2.196211665595952e-05,0.00010642995759885723,0.0003150130952744318,0.00014663262163003803,1.3256499676013429e-05,0.00028852957690535334,0.00016667993110815635,0.00015740490608549308,0.00010812213410477364,0.00026057254289224124,3.156417679313017e-05,9.80787538250942e-06,0.0002745446861258275,1.8385865159534702e-05,5.4553986072091104e-06,3.5253943916229187e-07,1.8108000410946193e-05,0.00010289725764903136,5.651443849334683e-05,1.1921497324945399e-05,1.272192602244306e-05,0.00014649877745085777,0.00015162703601411082,0.00011356173805635359,0.00013681192715385995,8.642170707250413e-06,2.1015969222569246e-05,2.0283000711024977e-05,8.551670885193262e-06,1.1761678072767729e-05,3.4623032370671814e-05,2.9695090865685716e-05,5.0576926995991285e-05,0.00016507802769003766,0.00018173774056815873,0.00023772056215627156,5.969040038466075e-05,5.769691726045222e-06,4.453533427781782e-06,1.608220173966734e-06,
Pakistan,1.3083532056753343e-06,4.288768634780497e-06,,,1.153974479956897e-06,4.169363324607143e-07,,8.557699848426566e-08,4.009199052135791e-08,1.995598851934826e-07,9.261103132417523e-07,2.4696824688736557e-07,7.989433418580126e-07,2.523476338133287e-07,7.312220808738314e-07,3.1003333914882835e-06,,9.447786171851456e-06,1.57448203886592e-05,0.0008656325036071146,0.0016310670393494485,0.0008169156480950866,0.0019628823026883674,0.003395356873067458,0.0011178766079874992,0.002359344045172946,0.001951282411968232,0.0010259524781302965,0.0017357116733152924,4.3701345023937454e-05,5.567810107986949e-05,0.000869341529798057,0.00015573804650726827,4.9576310812072126e-05,7.641121874183874e-05,0.00045809682946512995,9.067734267219607e-05,0.00020517336082417927,0.00031999583641663886,0.00035423018579506334,0.00032377923851042675,0.00029854699367143616,0.00012147639886166628,
Panama,1.181824384628993e-06,0.00015833300435570894,4.947110818179727e-05,4.730094548014848e-06,1.8052689076517367e-06,3.6404549896094574e-05,1.0041353698545625e-05,5.593306425229599e-06,5.576676256478442e-05,5.224613382522857e-05,5.807443256474225e-05,1.5722754859585788e-05,1.3748798879918447e-05,5.139863874697168e-06,7.202422548824809e-06,2.786670541299715e-06,6.062921556365404e-07,2.581226263633876e-05,2.731011751814483e-07,6.507429231126585e-07,2.677774406007055e-06,3.987969495620437e-06,2.8436304577854464e-07,1.9863389994734716e-06,4.2444227618034666e-07,9.781043491274514e-07,,1.4953567002578254e-06,1.2562257506179811e-08,8.760446170533989e-05,7.252256421880114e-07,3.274300663498853e-06,1.1076744598393328e-05,7.146880656512514e-06,2.1552356938652995e-06,1.2779568464828774e-06,1.0794648293240936e-05,1.571622278374494e-05,4.829167600444314e-06,4.058088152740559e-05,1.4881852702097054e-05,2.9467090229222134e-09,8.561541944297291e-06,
Papua New Guinea,,,3.855903640911571e-08,,,7.73520934177011e-07,,,,,,,,,,,,,,,,,,,,7.102715749029815e-07,7.386581186754321e-06,,,,,,1.699371331198728e-06,,6.531589297340751e-07,,,1.8252046962749755e-07,7.512269282007579e-07,,,,,
