Export_country,Import_country,Year,Quarter,Month,Nominal Value (SUM),Tons (SUM),Price,Period
India,Russia,2018,1,2,1110830.75195313,477.255530029297,2327.5387754751423,21
India,Russia,2018,3,15,6529831.51101589,3659.432254560967,3843.709971172554,23
India,Russia,2020,1,2,1976747.30393982,937.088959766388,2109.4553332829937,29
India,Russia,2020,4,22,4969636.53408241,2398.61071041099,4151.0430308823325,32
India,Russia,2021,1,1,3132081.11328125,1458.5208125,2147.4366950668727,33
India,Slovakia,2013,2,5,51389.3125,24.8349990844727,2069.229490414177,2
India,Slovakia,2013,4,11,59117.5603027344,26.3010001480579,2247.7305034006367,4
India,Slovakia,2015,1,2,1045927.5,1134.0,922.334656084656,9
India,Slovakia,2016,3,9,9899.884765625,4.3270001411438,2287.9326190657493,15
India,Slovakia,2016,4,10,10396.1142578125,4.85200023651123,2142.6450434981216,16
India,Slovakia,2018,2,4,46826.0,22.7339992523193,2059.734386382672,22
India,Slovakia,2023,2,4,109.620002746582,0.0627568525876775,1746.7415625000006,42
India,Slovakia,2023,3,16,1214244.9428405762,852.107315902198,2995.5461970368415,43
India,South Africa,2013,1,6,6105364.18682289,9084.260994083068,3651.059340576688,1
India,South Africa,2013,2,15,19347384.60560608,30053.43493182014,1901.2789496718046,2
India,South Africa,2013,3,24,5118552.491142275,6806.83545960927,2994.509211225445,3
India,South Africa,2013,4,33,6809211.608215333,11063.199364418319,3892.148933995267,4
India,South Africa,2014,1,6,1207498.919465066,765.255089774327,4730.04220651921,5
India,South Africa,2014,2,15,1886664.7043457031,1665.9742119772081,4424.144258802821,6
India,South Africa,2014,3,24,2743610.280278804,3346.6644015174397,3403.015774601435,7
India,South Africa,2014,4,33,2355052.25334549,1701.903072166357,4214.594888093172,8
India,South Africa,2015,1,6,2769547.5509033212,1859.9244617186132,4787.525562138279,9
India,South Africa,2015,2,15,2025411.893341065,1408.142767089844,4509.2567588758,10
India,South Africa,2015,3,24,774167.64958191,482.7336007167939,4938.799050308627,11
India,South Africa,2015,4,33,768494.656692506,475.125245630054,4835.642925691604,12
India,South Africa,2016,1,6,807265.109327197,470.35881500764515,5070.354232924244,13
India,South Africa,2016,2,15,597811.445716858,431.825278343117,4431.7130005775525,14
India,South Africa,2016,3,24,1850906.6901607472,2477.1452280032163,4023.770323929749,15
India,South Africa,2016,4,33,1162843.965942383,1004.509769452841,3625.1389830209564,16
India,South Africa,2017,1,6,888328.4316406245,582.8561284329733,4317.623844989148,17
India,South Africa,2017,2,15,4784292.742485046,8107.601201671441,3322.009828830659,18
India,South Africa,2017,3,24,1484633.419563293,1038.6002206520561,4529.1110733142805,19
India,South Africa,2017,4,33,1337196.011516571,720.719087674722,5571.354420022394,20
India,South Africa,2018,1,6,1592925.3680267339,915.9311740137459,5304.031239960527,21
India,South Africa,2018,2,15,1364584.11611557,856.7685769180471,4696.477356771411,22
India,South Africa,2018,3,24,1265692.595916748,918.574195497197,5499.316751164662,23
India,South Africa,2018,4,33,1171062.0993988519,650.129085807759,5522.543445343157,24
India,South Africa,2019,1,6,1746889.634592771,988.37454815422,5369.801032669053,25
India,South Africa,2019,2,15,1906203.350481034,1109.948843900113,5266.58119421682,26
India,South Africa,2019,3,24,1492894.692489624,856.086448668224,5308.651860379849,27
India,South Africa,2019,4,33,1923897.031906128,1245.6154840390818,4553.818505866037,28
India,South Africa,2020,1,6,3202730.4807777377,2736.1727669763623,3935.630873384961,29
India,South Africa,2020,2,15,976155.068763078,652.386691431535,4614.20216576153,30
India,South Africa,2020,3,24,1554938.189558744,1394.843637930303,3605.0660213759866,31
India,South Africa,2020,4,33,1105880.968552828,855.9921927076589,3969.611949150947,32
India,South Africa,2021,1,6,736503.81152153,429.419196406833,5461.106371685168,33
India,South Africa,2021,2,4,492701.185532093,244.869760070801,2012.094859690452,34
India,South Africa,2021,3,24,2883085.0311983777,1760.575330191551,5696.835764285268,35
India,South Africa,2021,4,33,3641277.5075893397,2060.186339323392,5362.448861973904,36
India,South Africa,2022,1,2,512888.447346926,293.903669629053,1745.0903147764775,37
India,South Africa,2022,2,10,494524.6321098806,247.4196672034196,3455.9571254494167,38
India,South Africa,2022,3,24,10992135.66547203,15104.00517570549,2510.7367373325387,39
India,South Africa,2022,4,12,375192.649021149,185.347846123255,2024.2622553684728,40
India,South Africa,2023,1,3,460494.995836258,239.775738573411,3848.2894449337236,41
India,South Africa,2023,2,4,669193.911766052,328.421081506874,2037.6094880865485,42
India,South Africa,2023,3,17,914678.145401001,495.083350953372,3717.1251416647247,43
India,South Korea,2013,1,6,28698690.0,43076.65493648804,2949.193745145354,1
India,South Korea,2013,2,15,61149689.0,112831.6329125822,2229.51381194399,2
India,South Korea,2013,3,24,29859556.0,45951.97784336484,2720.9339386396205,3
India,South Korea,2013,4,33,37678723.0,72351.35668495891,2505.442987608283,4
India,South Korea,2014,1,6,87564500.0,173140.90720454272,1516.5550754454864,5
India,South Korea,2014,2,15,75550767.0,154458.73,1501.6421587617087,6
India,South Korea,2014,3,24,24316197.0,32679.82125547219,3308.614707629653,7
India,South Korea,2014,4,33,12466435.0,9627.79506332226,3792.115495023312,8
India,South Korea,2015,1,6,26443104.0,42347.69192298557,2477.799722398515,9
India,South Korea,2015,2,15,14260589.0,18552.03628372218,2776.4255624922484,10
India,South Korea,2015,3,24,13702958.0,19454.55743298932,2811.2287270758416,11
India,South Korea,2015,4,33,11476617.0,11089.33525160042,3109.726009001168,12
India,South Korea,2016,1,6,10039694.0,11027.64771935375,2845.4801091666272,13
India,South Korea,2016,2,15,10355543.0,8870.25177127458,3505.885145393562,14
India,South Korea,2016,3,24,26698553.0,54835.69086027855,2074.5299036018678,15
India,South Korea,2016,4,33,11775242.0,10085.73523470178,3407.9963038689853,16
India,South Korea,2017,1,6,19338785.0,13174.32062648697,4482.941090838955,17
India,South Korea,2017,2,15,22282986.0,32800.50606765743,3410.7028912869023,18
India,South Korea,2017,3,24,5218376.0,4847.51231516308,3250.765820346637,19
India,South Korea,2017,4,33,15298578.0,11401.99057765664,4126.049537086709,20
India,South Korea,2018,1,6,23045855.0,17133.06286664541,4078.3963021019135,21
India,South Korea,2018,2,15,26788340.0,18695.24316002224,4289.768647199079,22
India,South Korea,2018,3,24,14214472.0,9832.877666468441,4300.238416785781,23
India,South Korea,2018,4,33,13887853.0,9663.021300375969,4320.432203517596,24
India,South Korea,2019,1,6,15106535.0,10921.95872331667,4157.596881875743,25
India,South Korea,2019,2,15,13326664.0,10126.13286045199,3929.416835776866,26
India,South Korea,2019,3,24,10904992.0,8653.17464318919,3817.1052279598825,27
India,South Korea,2019,4,33,10836520.0,8821.79861174931,3682.6291905719963,28
India,South Korea,2020,1,6,11760311.0,7474.40194081376,4705.374730745569,29
India,South Korea,2020,2,15,5424785.0,3549.368342306412,4411.737837305175,30
India,South Korea,2020,3,24,11035447.0,7889.32429531682,4151.772744141034,31
India,South Korea,2020,4,33,13639027.0,9172.62834522263,4362.225701155191,32
India,South Korea,2021,1,6,10993841.0,8494.44577823007,3874.7197021591064,33
India,South Korea,2021,2,15,5174222.0,3609.442189429312,4299.51035567015,34
India,South Korea,2021,3,24,35922715.0,45148.466427317224,3518.468701221189,35
India,South Korea,2021,4,33,54251486.0,49172.510230677515,4319.481717640576,36
India,South Korea,2022,1,6,65649074.0,73580.7246246223,3015.18390206339,37
India,South Korea,2022,2,15,26465922.0,17937.7797470347,4790.876165947968,38
India,South Korea,2022,3,24,17268360.0,9839.84305851001,5017.3339041612935,39
India,South Korea,2022,4,33,11896633.0,7844.149410377129,4890.598908693708,40
India,South Korea,2023,1,6,11666235.0,8087.55261998144,4632.897349388323,41
India,South Korea,2023,2,10,16090799.0,9035.775551946419,3590.538349104158,42
India,South Korea,2023,3,24,42594050.0,22451.645374541018,5694.393001061138,43
India,South Korea,2023,4,10,16272130.0,9403.5653,1730.421332853402,44
India,Spain,2013,1,6,6151561.08387804,5960.24161835018,3091.555939493449,1
India,Spain,2013,2,15,7339034.12687945,8146.620569895496,2841.7151977685394,2
India,Spain,2013,3,24,5828401.396114349,6562.404352384019,3108.6531542281414,3
India,Spain,2013,4,33,6343488.834977148,7500.0297663081465,3032.477246066745,4
India,Spain,2014,1,6,9728465.174747,12204.702072000031,2602.613958042727,5
India,Spain,2014,2,15,4611705.841247564,4920.205830899301,3348.771328454609,6
India,Spain,2014,3,24,5160859.375053408,6740.94342983373,2680.7942177640816,7
India,Spain,2014,4,33,5687691.590141297,7828.558345728867,2621.261802290315,8
India,Spain,2015,1,6,7244264.133132935,11106.46384413786,2135.945163867351,9
India,Spain,2015,2,15,8751284.76229859,13277.858,2522.0844872856387,10
India,Spain,2015,3,24,5843078.041763309,7985.34421356314,2265.7603697406826,11
India,Spain,2015,4,33,3199502.531860353,4782.421559759,2573.37512682765,12
India,Spain,2016,1,6,3251226.6181488032,4578.84779967658,2071.78126842208,13
India,Spain,2016,2,15,6926927.881347662,13212.26627024962,1684.670266735839,14
India,Spain,2016,3,24,13905972.014709517,25805.632,1708.412602295729,15
India,Spain,2016,4,33,24596482.352874763,46046.9887044131,1603.4371174198632,16
India,Spain,2017,1,6,14661882.49281311,23521.8095523073,1964.9504731524994,17
India,Spain,2017,2,15,21167306.45819472,29538.92,2143.233866936736,18
India,Spain,2017,3,24,31524548.74414064,44272.2826500015,2205.2416152130195,19
India,Spain,2017,4,33,30971145.63549804,44349.221,2107.016360407478,20
India,Spain,2018,1,6,31312804.58387758,41673.59632067543,2294.4001345596116,21
India,Spain,2018,2,15,34190218.50900273,44327.6091655909,2314.313762064739,22
India,Spain,2018,3,24,7650961.443054205,7787.507,3267.4540505173427,23
India,Spain,2018,4,33,15111516.06481933,17862.5130630865,2865.3458476824035,24
India,Spain,2019,1,6,9020257.592887873,12883.87372905236,2490.930349554659,25
India,Spain,2019,2,15,10260184.98300552,13969.63478965916,2295.3979410577012,26
India,Spain,2019,3,24,12023327.01685334,16600.778112182477,2933.4046382703345,27
India,Spain,2019,4,33,13068046.62615966,20419.97626070573,1923.2357219634705,28
India,Spain,2020,1,6,17961979.008789077,31630.797299804686,2221.2315976196905,29
India,Spain,2020,2,15,6935002.920654297,11153.10661829553,3184.501090382263,30
India,Spain,2020,3,24,15426934.977539059,28389.125599609368,1692.4019599510439,31
India,Spain,2020,4,33,6988613.23925782,11763.00136479786,1902.2535778322806,32
India,Spain,2021,1,6,6846170.196289068,8408.62244770813,3285.108642001758,33
India,Spain,2021,2,15,32035098.364822358,33508.233924306,2846.767820392804,34
India,Spain,2021,3,24,45848049.20778648,36236.63210480047,4577.492938910383,35
India,Spain,2021,4,33,42682187.63195806,31288.893,5527.428848822212,36
India,Spain,2022,1,6,26056407.88531493,20268.03886522235,4859.118568566291,37
India,Spain,2022,2,15,46616101.266296394,39000.13233018766,4777.520080466878,38
India,Spain,2022,3,7,14273790.1489258,10475.5246929105,1362.5847456200304,39
India,Spain,2022,4,33,9489214.497257223,11763.516785422911,3652.834927433869,40
India,Spain,2023,1,6,15784234.42602539,18870.23023022565,2753.33795756921,41
India,Spain,2023,2,15,39457268.294677705,41688.64704498481,2916.2668306716155,42
India,Spain,2023,3,24,24798378.02542116,27402.78757381124,2863.231070533621,43
India,Sweden,2013,1,4,204673.037723541,205.82418022709948,2068.3197690313186,1
India,Sweden,2013,2,10,297287.23206329404,277.68411917914705,2142.415405803708,2
India,Sweden,2013,3,7,46708.4555397034,20.2670005038381,2304.6555671056453,3
India,Sweden,2014,1,6,165362.2716159821,186.1796203264992,2702.8724549213352,5
India,Sweden,2014,2,9,229490.3887481689,196.19033154290062,2982.302205605375,6
India,Sweden,2014,3,8,132272.5390625,72.5099983215332,1824.1972434747552,7
India,Sweden,2014,4,22,142455.69002914437,167.5480230974902,1746.8833585293546,8
India,Sweden,2015,2,11,62029.5416315794,42.6301563396171,2909.869121887842,10
India,Sweden,2015,4,10,44256.2867851257,45.3209994966164,976.5072985301176,12
India,Sweden,2016,1,5,80299.7608137131,42.1366077305169,3817.519408572937,13
India,Sweden,2016,2,11,193704.0635513069,342.079513741373,2694.564376405147,14
India,Sweden,2016,3,16,104944.9208545684,123.18635090458551,1630.341537110865,15
India,Sweden,2016,4,22,70162.25722277164,107.46322208337486,2692.076985475121,16
India,Sweden,2017,1,6,90331.70369410515,45.16287516768055,5651.143604943758,17
India,Sweden,2017,2,9,205100.757007599,245.36000154726202,1696.5950778809663,18
India,Sweden,2017,3,16,38634.60932493215,18.072646902006728,3623.6580606842444,19
India,Sweden,2017,4,11,503.774688720703,0.237000003457069,2125.6315669715104,20
India,Sweden,2018,1,6,97026.839334488,55.80362761364534,5052.995576743593,21
India,Sweden,2018,2,11,64367.2615048885,48.52899995993353,3286.203399415417,22
India,Sweden,2018,3,16,27292.76314830778,13.546443836781371,4010.837962247982,23
India,Sweden,2018,4,21,132347.2246265411,72.8180317431804,3916.5719836680337,24
India,Sweden,2019,1,6,172772.4648604393,102.1653262953717,5152.942447351905,25
India,Sweden,2019,2,9,171986.1386976242,96.5382924905708,3785.140105476871,26
India,Sweden,2019,3,16,838589.940750122,1185.2998202822573,2640.5153612220274,27
India,Sweden,2019,4,22,128438.5506919623,68.9413625428749,3747.2138516518735,28
India,Sweden,2020,1,6,158820.2116899495,90.92782905613988,5305.155961096638,29
India,Sweden,2020,2,4,44606.9756317139,21.951000762987,2032.1158070810425,30
India,Sweden,2020,3,24,138839.4799536466,82.9743743435993,5354.329756480576,31
India,Sweden,2021,1,6,228342.5699148178,108.7523470093778,6357.029118342827,33
India,Sweden,2021,2,6,47861.8853121996,21.3239146646295,2244.5168284034303,34
India,Sweden,2021,3,7,111547.68359375,73.0590000152588,1526.816457526829,35
India,Sweden,2021,4,11,71129.6687908173,33.5809997263132,2118.152210194086,36
India,Sweden,2022,2,5,38824.2156431675,33.874366750821,1146.1237321056797,38
India,Sweden,2022,3,15,145268.012265563,63.39265285935829,4590.466517524917,39
India,Sweden,2023,1,2,191879.36879921,183.493460973203,1045.7013987393896,41
India,Sweden,2023,2,6,1.08399999141693,0.0010000000474974,1083.9999399297517,42
India,Sweden,2023,3,17,140652.0288200379,233.65083642512948,2760.5191863797345,43
India,Taiwan,2013,1,6,37506851.261718735,38325.0,2901.1136014001377,1
India,Taiwan,2013,2,15,32560367.54882814,33114.0,2924.6646498622877,2
India,Taiwan,2013,3,24,67221212.68048473,124581.8069175822,2454.454014549587,3
India,Taiwan,2013,4,33,61998636.222168,101705.6711084194,2121.3954585793904,4
India,Taiwan,2014,1,6,49590685.4638671,71163.0,2467.997245811247,5
India,Taiwan,2014,2,15,33203722.82287603,35671.0,2812.848421703258,6
India,Taiwan,2014,3,24,36070931.0360756,40119.54332484201,2762.809319673966,7
India,Taiwan,2014,4,33,29846470.034790054,28193.0,3180.7672899755753,8
India,Taiwan,2015,1,6,32031059.583984338,31716.0,3028.5195481701994,9
India,Taiwan,2015,2,15,33572167.54028319,59471.812382753,2272.5658198564356,10
India,Taiwan,2015,3,24,20477975.34484864,30980.0,2255.4399016935304,11
India,Taiwan,2015,4,33,12086077.507465359,14833.01381556938,2410.3853605995982,12
India,Taiwan,2016,1,6,12176361.67962646,18028.48421065175,2036.9405063233983,13
India,Taiwan,2016,2,15,15202467.02038575,18431.73105234931,2476.9211381405967,14
India,Taiwan,2016,3,24,13978741.9506836,18392.0,2317.9751208952275,15
India,Taiwan,2016,4,33,27264444.97772216,30852.0,2710.1779724502103,16
India,Taiwan,2017,1,6,51073602.1662597,102131.8346121017,1591.061762770556,17
India,Taiwan,2017,2,15,28839970.41137696,31032.0,2790.0640547337575,18
India,Taiwan,2017,3,24,48562974.14135745,71884.36796651926,2648.783658835159,19
India,Taiwan,2017,4,33,60937831.707610995,81602.11760970199,2583.6244814233855,20
India,Taiwan,2018,1,6,42671450.2851564,46654.0,2933.5635450887876,21
India,Taiwan,2018,2,15,34104812.2910614,37136.0445498583,3128.5178673096357,22
India,Taiwan,2018,3,24,37827807.105789185,47522.11661929269,2671.297880029352,23
India,Taiwan,2018,4,33,25327197.86271284,24877.21290005552,3052.379164797123,24
India,Taiwan,2019,1,6,28501018.006713852,41523.738721130794,2452.8793370965077,25
India,Taiwan,2019,2,15,13121091.08444214,11702.33383518974,3354.996206042063,26
India,Taiwan,2019,3,24,20508574.835269928,20480.15833800568,3017.0377992039207,27
India,Taiwan,2019,4,33,30169947.39057545,41315.81010948325,2398.9966451028395,28
India,Taiwan,2020,1,6,42205180.48980716,72018.16535903682,2479.16474273496,29
India,Taiwan,2020,2,15,22277449.50935746,29613.98449945944,2556.528751311046,30
India,Taiwan,2020,3,24,62686899.8312415,113284.5513941595,1754.3987165854878,31
India,Taiwan,2020,4,33,26077779.97964478,38113.34797657211,2534.6779632655334,32
India,Taiwan,2021,1,6,52000286.3488693,72030.91955203429,2305.2183581023573,33
India,Taiwan,2021,2,15,72228124.78710935,97122.3711706777,2420.835070115547,34
India,Taiwan,2021,3,24,132659585.6000707,173622.40931427153,2989.620105801448,35
India,Taiwan,2021,4,33,66456696.900878996,61045.0,3709.7634515009577,36
India,Taiwan,2022,1,6,61597796.325973496,38536.87747555,4796.543215006029,37
India,Taiwan,2022,2,15,43682542.7480775,25328.610973210132,5142.129624182667,38
India,Taiwan,2022,3,24,26976340.5922394,18313.44739294454,4257.974850543375,39
India,Taiwan,2022,4,33,23343531.71076583,19739.469960150498,3547.8322002597247,40
India,Taiwan,2023,1,6,24859807.996292092,20977.28601143483,3556.238682346778,41
India,Taiwan,2023,2,15,44755141.554199204,39815.0,3387.264520284277,42
