,Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price
264932,Netherlands,Mongolia,8,2020,1109.46643066406,0.0329999998211861,33620.19505078237,10.422882208575237
264944,Czech Republic,Albania,8,2020,7491.85534667969,0.2239999929443,33445.78385117459,10.417681014299085
264946,France,Taiwan,8,2020,2068.71728515625,0.0500000007450581,41374.34508659918,10.63041628383141
264963,Austria,Ireland,8,2020,3673.77685546875,0.105,34988.35100446429,10.462770456627997
264964,Denmark,Bulgaria,8,2020,54.4087982177734,0.0010000000474974,54408.79563349435,10.904281104213748
264978,Ireland,Sweden,8,2020,10414.5537109375,0.162,64287.36858603395,11.071118445920614
265010,Switzerland,Taiwan,8,2020,653.702514648438,0.0007599999904632,860134.8984885834,13.664844514636306
265058,Bulgaria,Sweden,8,2020,47541.46484375,1.24600005149841,38155.26715795699,10.54941909161134
265083,Switzerland,Slovakia,8,2020,6949.02233886719,0.249731000006199,27826.030163234427,10.23372719839586
265108,Panama,Costa Rica,8,2020,90.9599990844727,0.00275,33076.36330344462,10.406574206680776
265135,Brazil,Guyana,8,2020,4115.0,0.087,47298.85057471265,10.764241273438724
265183,Finland,Singapore,8,2020,4692.16748046875,0.111000001430511,42271.7785585451,10.651874968818198
265204,Bulgaria,Spain,8,2020,1327.24353027344,0.0065999999046325,201097.50749266552,12.211545181316282
265214,Switzerland,Israel,8,2020,20587.7836914063,0.301066940385899,68382.74459831913,11.13287579983032
265234,Switzerland,Slovenia,8,2020,2845.52856445313,0.0277291524463847,102618.66351505191,11.538775100780782
265238,Egypt,Germany,8,2020,1542371.17578125,15705.2001953125,98.20767367496522,4.587084355636974
265253,Belgium,Malta,8,2020,728.604797363281,0.006000000052154,121434.131838333,11.707127269972585
265254,Luxembourg,South Africa,8,2020,206.990005493164,0.0020000000949949,103494.99783083353,11.547278560382749
265260,China (mainland),Luxembourg,8,2020,716.776794433594,0.0120000001043081,59731.3990169271,10.99761310780141
265266,Switzerland,Iran,8,2020,56987.4765625,1.63703503417969,34811.3970517779,10.45770011363353
265302,Belgium,Gabon,8,2020,558.281616210938,0.0149999996647239,37218.77524596692,10.524568623850614
265308,Belgium,Bahrain,8,2020,282.689208984375,0.0029535070860047,95713.06272597186,11.469110064740356
265354,Israel,Netherlands,8,2020,9985.197265625,0.003000000026077,3328399.0596100795,15.018001983473244
265398,Bulgaria,Ireland,8,2020,9191.5390625,0.021,437692.3363095238,12.989271514023017
265418,United States,Brunei Darussalam,8,2020,6000.0,0.035,171428.57142857142,12.051921965702917
265420,Denmark,Croatia,8,2020,31.9356002807617,0.0010000000474974,31935.598763902195,10.371476615276698
265441,Switzerland,Mexico,8,2020,1193.14437866211,0.014979999601841,79649.15957110413,11.28538676375841
265477,Brazil,Kenya,8,2020,324.0,0.006,54000.0,10.896739325546411
265480,Brazil,Malta,8,2020,58.0,0.002,29000.0,10.275051108968611
265483,Brazil,Liberia,8,2020,60.0,0.001,60000.0,11.002099841204238
265491,Brazil,Saudi Arabia,8,2020,69.0,0.001,69000.0,11.141861783579396
265529,Switzerland,Latvia,8,2020,743.792602539063,0.0014504696184088,512794.3343997863,13.147630136165212
265557,Switzerland,Turkey,8,2020,13413.5356445313,0.451,29741.76417856164,10.300307538314016
265571,Switzerland,South Korea,8,2020,49.4396829605103,9.11450340850931e-05,542428.7066956754,13.203811939531713
265574,"Rest of America, nes.",Chile,8,2020,130.100006103516,0.003,43366.668701172,10.677446422746522
265578,Canada,Poland,8,2020,9859.82092285156,0.150763846308685,65399.10704230666,11.088263883564716
265589,Canada,Ireland,8,2020,3729.36840820313,0.1,37293.6840820313,10.526579263734895
265598,Switzerland,Bangladesh,8,2020,5279.0595703125,0.0020899999141693,2525865.9268465624,14.742094503226031
265609,United Kingdom,Croatia,8,2020,505.460388183594,0.018,28081.13267686633,10.242853194821452
265640,Switzerland,Russia,8,2020,15496.5944213867,0.388364016771316,39902.24055827424,10.594187755644072
265642,Switzerland,Qatar,8,2020,3058.66845703125,0.0104399995803833,292975.9176215362,12.587845692203258
265644,Switzerland,Thailand,8,2020,20348.2759094238,0.045,452183.9090983066,13.02184425459782
265645,Switzerland,Vietnam,8,2020,6972.09411621094,0.0294673415130934,236604.11011671985,12.37414360195931
265646,Switzerland,Algeria,8,2020,3364.095703125,0.0372799987792969,90238.6216008467,11.410212791801913
265648,Switzerland,Morocco,8,2020,354.867065429688,0.0071999998092651,49287.09372645208,10.80541753521916
265651,Switzerland,Kazakhstan,8,2020,24.1705112457275,0.0004000000059604,60426.277213896974,11.009179342524911
265655,Switzerland,Estonia,8,2020,118.655242919922,0.0002199999988079,539342.0161948538,13.198105187051675
265657,Switzerland,Finland,8,2020,893.210266113281,0.0027536197089675,324376.7696768097,12.68966098853846
265660,Denmark,Indonesia,8,2020,413.980010986328,0.0040000001899898,103494.99783083324,11.547278560382743
265661,Switzerland,Denmark,8,2020,1405.16639709473,0.0229999996954575,61094.19198697861,11.020172083145178
265663,Switzerland,Romania,8,2020,4146.3415222168,0.0446414972574811,92880.87938228704,11.439073084267166
265669,Cyprus,Italy,8,2020,2597.4287109375,0.011,236129.8828125,12.372137283520656
265670,Czech Republic,Tajikistan,8,2020,982.906799316406,0.0160000007599592,61431.672039427605,11.025680812401058
265674,Greece,Estonia,8,2020,751.078002929688,0.0149999996647239,50071.867981172574,10.821214612021189
265703,Denmark,Marshall Islands,8,2020,262.581604003906,0.0010000000474974,262581.59153195,12.478317137601389
265708,United States,Slovenia,8,2020,40177.0,0.523,76820.26768642447,11.249223786486697
265750,Hong Kong SAR,Philippines,8,2020,13614.0,0.412419990539551,33010.03906767323,10.404567008356784
265807,China (mainland),Malta,8,2020,40575.953125,1.3289999961853,30531.19130283471,10.326504105695925
265867,United States,Finland,8,2020,13525.0,0.413,32748.184019370463,10.396602789735786
265899,Singapore,Bulgaria,8,2020,10341.220703125,0.105999998748302,97558.68703055671,11.48820939416792
265902,Colombia,Guatemala,8,2020,4009.80004882813,0.0260599994659424,153868.00195711842,11.9438503837011
265919,Denmark,Malta,8,2020,655.271179199219,0.0199999995529652,32763.55969228352,10.39707219177958
265930,Netherlands,South Africa,8,2020,76069.4145507813,2.10696379062575,36103.80723637844,10.494153602371668
265936,Hong Kong SAR,Sri Lanka,8,2020,5690.47406101227,0.2005,28381.416763153466,10.253489870650306
265953,Czech Republic,Malta,8,2020,11.8280000686646,0.0003034688039455,38975.99988824141,10.5707013482022
266001,Luxembourg,Lithuania,8,2020,668.281982421875,0.025000000372529,26731.27889854794,10.193589653051948
266009,Denmark,Peru,8,2020,264.947204589844,0.0010000000474974,264947.192005528,12.48728580965953
266015,Hungary,Spain,8,2020,92394.1015625,0.220919998168945,418224.2546093229,12.943773061925963
266020,United States,Denmark,8,2020,3785.0,0.001,3785000.0,15.146556444853688
266031,Germany,Iran,8,2020,267312.8125,6.59999990463257,40501.94187311608,10.609105199429534
266102,Denmark,Trinidad and Tobago,8,2020,15608.228515625,0.578000009059906,27003.855140091026,10.203734917760285
266103,Denmark,Togo,8,2020,93.4412002563477,0.0010000000474974,93441.19581812916,11.445087595691309
266105,Denmark,Bahrain,8,2020,6333.89404296875,0.0099999997764825,633389.4184542318,13.358840707001807
266107,Denmark,Taiwan,8,2020,1758.82358551025,0.0420000011799857,41876.750859435306,10.642486079821891
266109,Denmark,Vietnam,8,2020,31532.265625,0.0810000002384186,389287.22879242816,12.872072727492563
266110,Denmark,Hong Kong SAR,8,2020,18170.173828125,0.180000007152557,100945.40614504016,11.522335116465229
266114,Denmark,South Korea,8,2020,430.539215087891,0.004625128650767,93086.97067626248,11.44128950369966
266119,Denmark,Mexico,8,2020,15763.17578125,0.0980000009294599,160848.73093619954,11.98821964290151
266120,Denmark,Switzerland,8,2020,2197.64239406586,0.0351409750357227,62537.88894109619,11.043527875103065
266148,Netherlands,Azerbaijan,8,2020,1786.02807617188,0.028999999165535,61587.17681255943,11.028208959224234
266163,Poland,South Korea,8,2020,39.0,0.0004250000119209,91764.70330842232,11.42698300712026
266172,France,"Areas, nes., Spec Cat, Islands, Other",8,2020,104231.8828125,1.91799998283386,54344.04783387776,10.903090371076068
266174,Morocco,France,8,2020,220.000793457031,0.0080000003799796,27500.09787594432,10.221944842773578
266185,Spain,Azerbaijan,8,2020,2070.32592773438,0.045,46007.24283854178,10.736554116088586
266240,Finland,Israel,8,2020,312.259185791016,0.0080000003799796,39032.396369937655,10.57214725644354
266242,Finland,Serbia,8,2020,52.0432014465332,0.0010000000474974,52043.19897461396,10.85982940219399
266288,France,Indonesia,8,2020,2802.05322265625,0.0799999982118607,35025.66606608775,10.463836387900557
266289,France,Cameroon,8,2020,6847.22900390625,0.129999995231628,52670.99426970111,10.87182018964312
266328,Oman,Germany,8,2020,1838071.25,19167.099609375,95.89720340895832,4.5632768199309055
266338,United Kingdom,Sri Lanka,8,2020,2352.87353515625,0.066,35649.599017518936,10.481493178023756
266348,Norway,Hungary,8,2020,25152.01171875,0.636,39547.1882370283,10.585249876788062
266362,United Kingdom,Brunei Darussalam,8,2020,2470.00805664063,0.014,176429.14690290214,12.080674640781409
266366,United Kingdom,San Marino,8,2020,2039.66638183594,0.057,35783.62073396386,10.485245546296284
266367,United Kingdom,Oman,8,2020,22263.1744384766,0.3,74210.58146158866,11.214662026287057
266376,United Kingdom,New Zealand,8,2020,7956.2265625,0.294,27061.99511054422,10.205885628147504
266381,United Kingdom,Vietnam,8,2020,52000.03515625,1.912,27196.67110682532,10.210849859015855
266443,United States,Norway,8,2020,20376.0,0.091,223912.0879120879,12.31900878912458
266514,Hungary,Singapore,8,2020,269.678405761719,0.0040000001899898,67419.59823817057,11.11869102968057
266546,Turkey,South Korea,8,2020,166.0,0.003619999885559,45856.35504084073,10.733269073114515
266571,Lithuania,South Korea,8,2020,200.0,0.0012999999523162,153846.15948919786,11.943708417742467
266630,Ireland,Switzerland,8,2020,21278.572265625,0.312,68200.55213341347,11.130207939596634
266734,"Areas, nes., Spec Cat, Islands, Other",Ireland,8,2020,1496.24194335938,0.001,1496241.94335938,14.218467151284688
266780,Norway,Mexico,8,2020,883.138366699219,0.028,31540.655953543534,10.35903265781324
266845,Lithuania,Switzerland,8,2020,1932.54235839844,0.051,37892.98741957726,10.542521345443436
266847,Lithuania,Romania,8,2020,4667.3286113739,0.0590159824472999,79085.8411201022,11.278289137987516
266855,Luxembourg,Uganda,8,2020,476.668395996094,0.0099999997764825,47666.84066504632,10.77199127088293
266856,Luxembourg,Bulgaria,8,2020,111.183197021484,0.003000000026077,37061.065351680496,10.52032224609861
266897,Myanmar,Japan,8,2020,12286.833984375,240.0,51.1951416015625,3.9356446369485822
266972,Norway,Slovakia,8,2020,120.671737670898,2.8,43.09704916817786,3.7634545299904265
266993,New Zealand,India,8,2020,222.843399047852,0.007,31834.77129255028,10.368314408274236
267007,Panama,Guatemala,8,2020,413.0,0.006,68833.33333333333,11.139443402715116
267013,Philippines,Hong Kong SAR,8,2020,8613.0,0.282850006103516,30450.768301726173,10.323866504403515
267017,Romania,Luxembourg,8,2020,17561.03125,0.237000003457069,74097.1771892023,11.213132715945903
267061,Portugal,Lebanon,8,2020,2909.68798828125,0.0309999994933605,93860.9043817707,11.4495692247353
267086,Romania,Israel,8,2020,418.711212158203,0.006000000052154,69785.20141977024,11.153177252228904
267161,Singapore,United Arab Emirates,8,2020,114.640380859375,0.0038900107426384,29470.453539575312,10.291143465486927
267163,Singapore,Mexico,8,2020,2054.76440429688,0.0116824448430871,175884.79397039514,12.077584479975789
267165,Singapore,France,8,2020,107.634803771973,0.0020000000949949,53817.39932979726,10.893352101481954
267167,Sierra Leone,Austria,8,2020,350.108795166016,0.0072320944606993,48410.42896612846,10.787470544000213
267176,Serbia,Moldova,8,2020,62671.83984375,909.16,68.93378486047561,4.233146404145035
267198,Slovakia,Norway,8,2020,2809.751953125,0.09,31219.466145833336,10.348797094174127
267212,Slovenia,Albania,8,2020,14509.4072265625,0.540000021457672,26869.271574093487,10.198738591978714
267271,Swaziland,South Africa,8,2020,4447.59056091309,38.1964300003052,116.43995422811902,4.757375725783211
267274,Thailand,Sri Lanka,8,2020,134.8544921875,0.003,44951.497395833336,10.713339351821745
267288,Thailand,Mexico,8,2020,2235.86694335938,0.024,93161.12263997416,11.442085774590913
267290,Thailand,Belgium,8,2020,30.752799987793,0.0010000000474974,30752.79852711349,10.333736278105416
267292,Thailand,Czech Republic,8,2020,73.3336029052734,0.0010000000474974,73333.59942211442,11.202774165143184
267404,Ukraine,Kazakhstan,8,2020,1266.80004882813,0.0359999984502792,35188.89176003021,10.468485736782778
267422,United States,Aruba,8,2020,2850.0,0.05,57000.0,10.950806546816688
267451,United States,Bulgaria,8,2020,3353.0,0.035,95800.0,11.470017963958952
267529,Denmark,Peru,9,2020,37.7120018005371,0.0002392628640305,157617.44704238142,11.967926154862257
267535,Czech Republic,Russia,9,2020,32855.7890625,0.443372207394778,74104.3044974744,11.213228899981267
267557,Cyprus,Italy,9,2020,3932.65454101563,0.012,327721.2117513025,12.699918561769062
267566,Egypt,Germany,9,2020,998189.5,8674.0,115.07833756052572,4.7456130926329285
267595,Luxembourg,Bulgaria,9,2020,326.444488525391,0.0099999997764825,32644.449582199417,10.39343012277096
267597,Switzerland,Australia,9,2020,1832.98724365234,0.0064730001688003,283174.29257723165,12.553817861883507
267614,France,Congo,9,2020,802.558471679688,0.0068837999956167,116586.54699304464,11.6663891688239
267680,Finland,Bosnia and Herzegovina,9,2020,128.456497192383,0.0010000000474974,128456.49109102724,11.763345535251322
267695,Australia,Ireland,9,2020,71.8884963989258,0.0018466467982457,38929.20750585104,10.569500083496475
267734,Malaysia,United Kingdom,9,2020,4561.49609375,0.146,31243.12392979452,10.349554596706886
267739,Brazil,Antigua and Barbuda,9,2020,1085.0,0.01,108500.0,11.594505451962652
267746,Argentina,Ecuador,9,2020,6304.5,0.172,36654.06976744186,10.509279745281964
267760,Saudi Arabia,France,9,2020,7337.3408203125,0.0399999991059303,183433.5246078714,12.119607617126087
267792,Canada,Serbia,9,2020,420.724487304688,0.0007300502044219,576295.2804565437,13.264375448004696
267795,Switzerland,Norway,9,2020,27254.3451576233,0.210162457236133,129682.27301892,11.772842684162486
267803,Philippines,Singapore,9,2020,35.0,0.0003884175270473,90109.21897901285,11.408777757774065
267805,Brazil,Kenya,9,2020,139.0,0.0022419354838709,61999.99999999994,11.034889664027228
267841,Norway,Brunei Darussalam,9,2020,1416.92407226563,0.036,39359.002007378615,10.58047999534114
267843,Egypt,Indonesia,9,2020,183.0,0.005,36600.0,10.507803519389457
267857,Luxembourg,Sweden,9,2020,353.549987792969,0.0070000002160668,50507.13955429299,10.829869982583354
267877,Hungary,Portugal,9,2020,10.606499671936,7.81178112412716e-05,135775.68935178153,11.818759460052975
267933,Belgium,Malta,9,2020,1521.44345092773,0.025000000372529,60857.73713025833,11.01629424119971
267949,Norway,Hungary,9,2020,46930.1796875,0.821,57162.21642813642,10.953648407151668
267996,Switzerland,Ukraine,9,2020,8571.42835998535,0.125520001649857,68287.3506000716,11.131479824893733
268027,Luxembourg,South Africa,9,2020,1301.06396484375,0.0299999993294477,43368.79979749328,10.67749556288166
268041,Switzerland,Mexico,9,2020,19226.1455078125,0.165969365083217,115841.53194881788,11.659978432228383
268051,Ireland,Sweden,9,2020,52462.10546875,0.82,63978.17740091464,11.066297326084849
268069,Switzerland,Romania,9,2020,8471.96423339844,0.314920000076294,26901.95678694901,10.199954305953543
268090,Bahrain,Netherlands,9,2020,101.350997924805,0.0010000000474974,101350.99311089129,11.526344950656917
268104,Indonesia,Guyana,9,2020,2281.0,0.023,99173.91304347826,11.504630285337376
268166,Singapore,Bulgaria,9,2020,10149.2421875,0.105999998748302,95747.56893723622,11.46947051703113
268171,Denmark,Philippines,9,2020,1436.59149169922,0.0388754303865949,36953.71285701799,10.517421404603423
268195,Pakistan,Singapore,9,2020,49.7803802490234,1.76412793486129e-05,2821812.367759912,14.852889920084438
268199,Finland,Singapore,9,2020,4447.65896880627,0.124000003444962,35868.216493884094,10.487606847904177
268221,Bulgaria,Sweden,9,2020,91112.1953125,2.59699988365173,35083.63473023497,10.465490053725174
268223,France,Jordan,9,2020,2333.42993164063,0.006000000052154,388904.985226276,12.871090338848708
268248,Ireland,China (mainland),9,2020,15395.9243164063,0.155,99328.54397681484,11.506188260658543
268264,United Kingdom,Mauritius,9,2020,1537.94152832031,0.01,153794.152832031,11.94337031733378
268284,Thailand,Sri Lanka,9,2020,1250.04772949219,0.029,43105.09412042034,10.671396462156787
